47,1,86,1300000
43,1,71,1300000
57,1,100,1300000
53,1,77,1300000
495,1,90,1300000
52,1,74,1300000
46,1,81,1300000
42,1,96,1300000
55,1,75,1300000
54,1,80,1300000
56,1,91,1300000
51,1,81,1300000
50,1,73,1300000
48,1,75,1300000
41,1,96,1300000
45,1,93,1300000
49,1,73,1300000
401,2,92,1300000
402,2,93,1300000
397,2,75,1300000
400,2,74,1300000
407,2,90,1300000
410,2,78,1300000
413,2,85,1300000
403,2,87,1300000
411,2,85,1300000
406,2,71,1300000
404,2,86,1300000
409,2,88,1300000
396,2,81,1300000
408,2,88,1300000
399,2,95,1300000
412,2,75,1300000
414,2,93,1300000
398,2,71,1300000
405,2,91,1300000
189,3,84,1300000
200,3,82,1300000
197,3,94,1300000
191,3,72,1300000
205,3,79,1300000
0,3,99,1300000
193,3,93,1300000
192,3,83,1300000
207,3,72,1300000
203,3,83,1300000
196,3,74,1300000
194,3,99,1300000
199,3,97,1300000
204,3,82,1300000
190,3,85,1300000
202,3,78,1300000
201,3,79,1300000
195,3,79,1300000
206,3,81,1300000
198,3,88,1300000
336,4,92,1300000
337,4,96,1300000
340,4,81,1300000
339,4,98,1300000
338,4,90,1300000
289,5,79,1300000
288,5,75,1300000
279,5,100,1300000
282,5,89,1300000
283,5,91,1300000
296,5,88,1300000
294,5,96,1300000
287,5,70,1300000
286,5,93,1300000
290,5,94,1300000
285,5,97,1300000
298,5,96,1300000
297,5,82,1300000
293,5,72,1300000
291,5,88,1300000
295,5,70,1300000
281,5,79,1300000
280,5,70,1300000
284,5,83,1300000
292,5,72,1300000
88,6,78,1300000
92,6,86,1300000
81,6,82,1300000
79,6,90,1300000
84,6,73,1300000
91,6,91,1300000
86,6,85,1300000
89,6,85,1300000
87,6,72,1300000
78,6,85,1300000
82,6,78,1300000
83,6,83,1300000
80,6,100,1300000
85,6,83,1300000
90,6,76,1300000
553,7,82,1300000
542,7,94,1300000
552,7,99,1300000
0,7,100,1300000
550,7,76,1300000
544,7,73,1300000
561,7,92,1300000
560,7,87,1300000
557,7,78,1300000
558,7,100,1300000
555,7,98,1300000
559,7,100,1300000
543,7,96,1300000
547,7,91,1300000
545,7,77,1300000
549,7,72,1300000
548,7,72,1300000
556,7,83,1300000
554,7,76,1300000
546,7,80,1300000
551,7,71,1300000
74,8,87,1300000
67,8,95,1300000
65,8,100,1300000
72,8,77,1300000
59,8,93,1300000
58,8,85,1300000
75,8,90,1300000
76,8,76,1300000
60,8,72,1300000
61,8,71,1300000
70,8,79,1300000
73,8,100,1300000
77,8,94,1300000
69,8,86,1300000
71,8,77,1300000
62,8,72,1300000
68,8,84,1300000
63,8,100,1300000
64,8,97,1300000
66,8,86,1300000
326,9,76,1300000
324,9,81,1300000
332,9,89,1300000
330,9,86,1300000
327,9,79,1300000
322,9,78,1300000
320,9,84,1300000
319,9,92,1300000
325,9,93,1300000
334,9,80,1300000
321,9,98,1300000
333,9,78,1300000
328,9,76,1300000
329,9,93,1300000
323,9,84,1300000
408,9,70,1300000
335,9,90,1300000
523,10,80,1300000
524,10,98,1300000
540,10,81,1300000
538,10,73,1300000
539,10,99,1300000
529,10,87,1300000
526,10,95,1300000
532,10,72,1300000
531,10,73,1300000
533,10,84,1300000
536,10,100,1300000
534,10,80,1300000
530,10,88,1300000
537,10,91,1300000
535,10,94,1300000
527,10,87,1300000
525,10,73,1300000
528,10,86,1300000
541,10,91,1300000
505,11,82,1300000
506,11,79,1300000
507,11,78,1300000
508,11,91,1300000
509,11,92,1300000
512,11,93,1300000
518,11,86,1300000
522,11,85,1300000
513,11,100,1300000
515,11,77,1300000
514,11,78,1300000
517,11,94,1300000
516,11,99,1300000
519,11,90,1300000
511,11,96,1300000
510,11,91,1300000
521,11,81,1300000
0,11,74,1300000
502,12,88,1300000
492,12,86,1300000
501,12,83,1300000
496,12,94,1300000
522,12,73,1300000
495,12,83,1300000
503,12,99,1300000
500,12,84,1300000
499,12,92,1300000
498,12,95,1300000
497,12,93,1300000
493,12,75,1300000
494,12,72,1300000
246,13,98,1300000
247,13,78,1300000
255,13,78,1300000
258,13,77,1300000
257,13,78,1300000
249,13,84,1300000
256,13,87,1300000
252,13,97,1300000
250,13,86,1300000
251,13,96,1300000
254,13,89,1300000
248,13,73,1300000
253,13,96,1300000
139,14,78,1300000
148,14,90,1300000
151,14,86,1300000
138,14,95,1300000
150,14,80,1300000
135,14,93,1300000
145,14,74,1300000
137,14,88,1300000
142,14,78,1300000
134,14,79,1300000
147,14,81,1300000
143,14,87,1300000
140,14,85,1300000
144,14,93,1300000
133,14,96,1300000
141,14,74,1300000
149,14,88,1300000
146,14,92,1300000
136,14,94,1300000
154,15,84,1300000
159,15,84,1300000
168,15,98,1300000
152,15,75,1300000
163,15,81,1300000
162,15,98,1300000
164,15,91,1300000
153,15,94,1300000
167,15,75,1300000
166,15,83,1300000
158,15,82,1300000
161,15,81,1300000
160,15,74,1300000
165,15,75,1300000
157,15,74,1300000
156,15,71,1300000
155,15,98,1300000
455,16,78,1300000
466,16,91,1300000
462,16,71,1300000
496,16,80,1300000
456,16,74,1300000
464,16,78,1300000
469,16,91,1300000
457,16,72,1300000
465,16,100,1300000
470,16,99,1300000
467,16,79,1300000
468,16,84,1300000
471,16,71,1300000
459,16,92,1300000
458,16,81,1300000
463,16,92,1300000
472,16,100,1300000
473,16,78,1300000
461,16,88,1300000
169,17,80,1300000
186,17,98,1300000
187,17,90,1300000
174,17,85,1300000
500,17,84,1300000
185,17,99,1300000
180,17,85,1300000
176,17,84,1300000
184,17,83,1300000
175,17,96,1300000
182,17,99,1300000
179,17,92,1300000
170,17,73,1300000
181,17,91,1300000
171,17,84,1300000
173,17,75,1300000
172,17,77,1300000
178,17,98,1300000
177,17,72,1300000
188,17,84,1300000
341,18,71,1300000
356,18,75,1300000
352,18,95,1300000
342,18,92,1300000
349,18,77,1300000
350,18,74,1300000
497,18,83,1300000
343,18,77,1300000
353,18,91,1300000
351,18,87,1300000
348,18,97,1300000
345,18,74,1300000
344,18,72,1300000
346,18,95,1300000
354,18,91,1300000
355,18,99,1300000
208,19,75,1300000
217,19,70,1300000
215,19,70,1300000
225,19,71,1300000
210,19,75,1300000
214,19,79,1300000
222,19,96,1300000
209,19,97,1300000
428,19,94,1300000
220,19,97,1300000
219,19,83,1300000
221,19,86,1300000
212,19,97,1300000
213,19,93,1300000
223,19,85,1300000
216,19,96,1300000
211,19,99,1300000
226,19,94,1300000
224,19,97,1300000
377,20,79,1300000
390,20,81,1300000
391,20,98,1300000
395,20,94,1300000
383,20,96,1300000
382,20,90,1300000
385,20,83,1300000
393,20,90,1300000
392,20,77,1300000
384,20,79,1300000
381,20,96,1300000
380,20,86,1300000
387,20,88,1300000
379,20,83,1300000
378,20,75,1300000
389,20,99,1300000
386,20,81,1300000
394,20,74,1300000
388,20,70,1300000
357,21,81,1300000
358,21,93,1300000
363,21,75,1300000
365,21,81,1300000
362,21,96,1300000
361,21,93,1300000
375,21,72,1300000
374,21,96,1300000
369,21,88,1300000
368,21,89,1300000
360,21,76,1300000
373,21,87,1300000
371,21,80,1300000
370,21,75,1300000
372,21,99,1300000
366,21,96,1300000
367,21,75,1300000
359,21,83,1300000
376,21,94,1300000
364,21,100,1300000
270,22,78,1300000
275,22,78,1300000
263,22,87,1300000
271,22,81,1300000
273,22,76,1300000
274,22,95,1300000
262,22,70,1300000
266,22,92,1300000
272,22,95,1300000
261,22,73,1300000
268,22,89,1300000
259,22,87,1300000
260,22,80,1300000
278,22,95,1300000
276,22,89,1300000
269,22,95,1300000
265,22,96,1300000
264,22,96,1300000
277,22,84,1300000
267,22,82,1300000
93,23,87,1300000
94,23,79,1300000
95,23,93,1300000
96,23,87,1300000
110,23,80,1300000
106,23,70,1300000
107,23,92,1300000
330,23,91,1300000
108,23,75,1300000
98,23,91,1300000
97,23,94,1300000
105,23,82,1300000
104,23,74,1300000
103,23,84,1300000
102,23,94,1300000
112,23,75,1300000
99,23,74,1300000
101,23,87,1300000
111,23,74,1300000
100,23,92,1300000
310,24,93,1300000
307,24,85,1300000
306,24,76,1300000
309,24,85,1300000
302,24,89,1300000
314,24,96,1300000
315,24,95,1300000
300,24,86,1300000
313,24,88,1300000
312,24,78,1300000
311,24,75,1300000
303,24,79,1300000
305,24,82,1300000
317,24,93,1300000
308,24,91,1300000
316,24,93,1300000
304,24,71,1300000
299,24,84,1300000
318,24,95,1300000
301,24,93,1300000
227,25,83,1300000
242,25,82,1300000
239,25,93,1300000
241,25,77,1300000
233,25,71,1300000
238,25,82,1300000
232,25,74,1300000
234,25,89,1300000
230,25,85,1300000
231,25,79,1300000
240,25,92,1300000
228,25,89,1300000
229,25,95,1300000
237,25,93,1300000
245,25,96,1300000
236,25,99,1300000
244,25,78,1300000
235,25,74,1300000
243,25,71,1300000
436,26,81,1300000
445,26,99,1300000
449,26,79,1300000
439,26,94,1300000
437,26,73,1300000
450,26,82,1300000
440,26,87,1300000
452,26,97,1300000
448,26,98,1300000
443,26,80,1300000
438,26,92,1300000
435,26,83,1300000
454,26,92,1300000
442,26,89,1300000
451,26,84,1300000
441,26,93,1300000
446,26,79,1300000
447,26,88,1300000
444,26,70,1300000
453,26,70,1300000
424,27,85,1300000
415,27,99,1300000
429,27,100,1300000
417,27,100,1300000
416,27,77,1300000
430,27,77,1300000
426,27,81,1300000
427,27,74,1300000
